Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1RWkshf4MrQ4GBtQSLay1h,"Souvenir d'un lieu cher, Op. 42 (Arr. Lascae for Violin & String Orchestra): II. Scherzo","Tchaikovsky: Violin Concerto & Souvenir, Op. 42","Pyotr Ilyich Tchaikovsky;Janine Jansen;Mahler Chamber Orchestra;Daniel Harding",2008-01-01,211733,23,false,,2023-12-28T17:35:52Z,"ballet,classical,orchestral,concerto,chamber music,baroque,opera","Decca Music Group Ltd.",0.433,0.181,0,-21.663,0,0.038,0.914,0.159,0.0823,0.496,96.637,4
spotify:track:54ipXppHLA8U4yqpOFTUhr,"Bones","Mercury - Acts 1 & 2","Imagine Dragons",2022-07-01,165264,80,false,,2023-12-28T16:28:59Z,"","Kid Ina Korner / Interscope",0.772,0.75,5,-3.67,0,0.0455,0.0201,0,0.074,0.587,114.061,4
spotify:track:3FAclTFfvUuQYnEsptbK8w,"Back To Black","Back To Black (Deluxe Edition)","Amy Winehouse",2006,241293,80,true,,2023-12-28T15:48:33Z,"","Universal-Island Records Ltd.",0.434,0.422,7,-13.964,0,0.0375,0.134,0.0000205,0.0861,0.377,123.201,4
spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Enemy (with JID) - from the series Arcane League of Legends","Mercury - Acts 1 & 2","Imagine Dragons;JID;Arcane;League of Legends",2022-07-01,173381,79,false,,2023-12-28T15:44:29Z,"score","Kid Ina Korner / Interscope",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,4
spotify:track:6s9LhJVqxnTjmUJHOeawnU,"City Of Stars - From ""La La Land"" Soundtrack","La La Land (Original Motion Picture Soundtrack)","Ryan Gosling;Emma Stone",2016-12-09,149706,0,false,,2023-12-27T12:25:25Z,"musicals","Universal Music Group",0.454,0.117,2,-15.121,0,0.0354,0.906,0,0.0888,0.428,97.692,4
spotify:track:6DPE8tGV9lzKALNnvuY9dS,"LA FINE","LA FINE","Måneskin",2022-12-16,200588,51,false,,2023-12-27T12:02:59Z,"","Epic",0.506,0.981,2,-2.228,1,0.0922,0.00118,0,0.129,0.572,112.447,4
spotify:track:71tM20RVoYqUUs9EDOso2v,"OWN MY MIND","RUSH!","Måneskin",2023-01-20,191856,64,false,,2023-12-27T11:57:45Z,"","Epic",0.684,0.759,1,-4.78,0,0.0259,0.000902,0.000179,0.0486,0.687,114.014,4
spotify:track:5P8LzctGucBj26sE78N7SP,"Belfast","The Ravishing Genius of Bones","Brian Finnegan",2010-09-12,303853,0,false,,2023-12-24T15:13:51Z,"celtic,traditional folk","Singing Tree",0.579,0.726,10,-7.018,0,0.0328,0.176,0.816,0.0876,0.792,124.04,4
spotify:track:0VxzXknxAYjvcUL0GfAExj,"Dolan's 6AM","How to Tune a Fish","Beoga",2011-07-26,215693,0,false,,2023-12-24T15:03:47Z,"celtic","Compass Records",0.665,0.736,11,-6.464,0,0.0421,0.0268,0.807,0.112,0.474,124.88,4
spotify:track:1Vk4yRsz0iBzDiZEoFMQyv,"Mia & Sebastian’s Theme","La La Land (Original Motion Picture Soundtrack)","Justin Hurwitz",2016-12-09,98040,70,false,,2023-12-24T14:12:20Z,"score","UMGRI Interscope",0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,3
spotify:track:1TA3V1IKLlUhBWoXtJRKku,"Valse du palais 2","Ataturk","Henri Seroka",1982,87653,38,false,,2023-12-23T10:28:21Z,"","Apus Productions",0.156,0.0646,1,-21.992,0,0.0433,0.9,0.265,0.0505,0.0629,172.034,3
spotify:track:4ZgSUqNzRPgFAIifdJAFtH,"Hora Martisorului - Live","New Year Concert 2016, Pt. 2","Katica Illényi;Budapest Strings",2016-11-03,221666,1,false,,2023-12-23T10:21:15Z,"tango,baroque,classical,concerto,chamber music","IKP",0.313,0.562,1,-8.515,0,0.0833,0.0284,0.0182,0.692,0.614,174.523,5
spotify:track:4O4pe3KUZUKtF1MSP3v4yS,"Paint It Black","Wednesday (Original Soundtrack from the Netflix Series)","Wednesday Addams",2023-07-21,145333,52,false,,2023-12-22T22:43:09Z,"","Lakeshore Records",0.631,0.273,5,-11.234,0,0.0327,0.905,0.941,0.0928,0.764,129.922,4
spotify:track:5ky71GXSi2Rt2sgmbVGuqK,"The Arena","Brave Enough (Deluxe Edition)","Lindsey Stirling",2016-08-19,232280,0,false,,2023-12-22T22:40:30Z,"classical crossover,christmas","WE LOVE MUSIC",0.413,0.671,4,-6.935,0,0.037,0.00737,0.113,0.0751,0.196,87.841,4
spotify:track:3vLa18ko8VtiSh32m6ceP5,"The Phantom of the Opera: Overture","The Phantom of the Opera: Overture","Prague Cello Quartet",2017-10-13,197400,46,false,,2023-12-22T10:53:43Z,"","PCQ, s.r.o.",0.322,0.439,2,-15.051,0,0.0352,0.893,0.938,0.142,0.639,160.224,4
spotify:track:0QHEIqNKsMoOY5urbzN48u,"Made You Look","Takin' It Back","Meghan Trainor",2022-10-21,134256,74,false,,2023-12-21T18:18:50Z,"","Epic",0.834,0.522,10,-3.574,1,0.0703,0.34,0.00000159,0.0783,0.854,145.035,4
spotify:track:6naxalmIoLFWR0siv8dnQQ,"Oops!...I Did It Again","Oops!... I Did It Again","Britney Spears",2000-05-16,211160,83,false,,2023-12-21T18:00:34Z,"pop","Jive",0.751,0.834,1,-5.444,0,0.0437,0.3,0.0000177,0.355,0.894,95.053,4
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,"Poker Face","The Fame","Lady Gaga",2008-01-01,237200,85,true,,2023-12-21T17:57:20Z,"art pop,pop","Streamline/Interscope",0.851,0.806,4,-4.618,1,0.0787,0.119,0.00000172,0.121,0.774,119.001,4
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,"Toxic","In The Zone","Britney Spears",2003-11-13,198800,86,false,,2023-12-21T17:52:45Z,"pop","Jive",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
spotify:track:0l0CvurVUrr2w3Jj1hOVFc,"NO","Thank You (Deluxe Version)","Meghan Trainor",2017-05-12,213506,79,false,,2023-12-21T17:48:10Z,"","Epic",0.557,0.803,1,-3.599,0,0.213,0.0124,0.00000161,0.737,0.657,92.134,4
spotify:track:3akNFeUIMhnXnT2ocwDIB5,"Jealousy - Tango","Tango Classic (Part Two)","Katica Illényi",2018-10-29,184525,0,false,,2023-12-21T17:35:53Z,"tango","IKP Music",0.325,0.291,2,-13.524,1,0.153,0.9,0.0285,0.906,0.481,86.61,4
spotify:track:1bndJWGTQmTVn4liLF0eFj,"Sei sonate M.S. 27 (op.3) per violino e chitarra / Sonata n.6 - In E Minor: Andante","Italian Masterpieces - Vivaldi / Paganini / Tartini","Niccolò Paganini;Gil Shaham;Göran Söllscher",2023-06-17,155666,0,false,,2023-12-21T17:25:29Z,"classical,concerto,chamber music,baroque","UME - Global Clearing House",0.207,0.109,4,-20.627,0,0.0459,0.769,0.284,0.429,0.15,81.891,4
spotify:track:6iOSaiNoR9l6IDUwQo5Cv9,"I Will Survive (feat. Tom Ellis & Skye Townsend)","Lucifer: Seasons 1-5 (Original Television Soundtrack)","Lucifer Cast;Skye Townsend;Tom Ellis",2020-08-21,118453,45,false,,2023-12-20T16:59:18Z,"","WaterTower Music",0.727,0.655,9,-7.294,1,0.0867,0.553,0,0.527,0.458,121.174,4
spotify:track:5dGfxuggrnlRWEeele8rsA,"Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie","Bach, J.S.: The Brandenburg Concertos; Suites Nos.2 & 3","Johann Sebastian Bach;Berliner Philharmoniker;Herbert von Karajan",1965-01-01,84333,16,false,,2023-12-19T17:50:02Z,"baroque,classical,classical piano,concerto,early music,orchestral,ballet,opera,impressionism","Deutsche Grammophon (DG)",0.59,0.175,4,-24.347,0,0.0513,0.939,0.975,0.0947,0.712,122.706,4
spotify:track:5CkH1gAVbkhFCzxOgNtK0v,"Solfeggio No. 1 in C Minor, Wq. 117/2","C.P.E. Bach: The Complete Works for Piano Solo, Vol. 7","Carl Philipp Emanuel Bach;Ana-Marija Markovina",2014-04-29,58226,0,false,,2023-12-19T17:17:07Z,"classical,baroque,classical piano,chamber music","haenssler CLASSIC",0.276,0.197,5,-24.951,0,0.056,0.992,0.919,0.1,0.4,75.641,4
spotify:track:4ia12bEZiu5Z8yjFLeJJSK,"Les indes galantes / Act 9: IV.14 Danse des Sauvages - Live","Rameau: Une symphonie imaginaire","Jean-Philippe Rameau;Les Musiciens du Louvre;Marc Minkowski",2005-01-01,138000,42,false,,2023-12-18T22:13:56Z,"baroque,classical,classical piano,opera,early music","Archiv Produktion",0.56,0.394,6,-15.591,0,0.0304,0.773,0.912,0.104,0.828,104.16,4
spotify:track:6ky85T0AnTd2N83W2NocRi,"Le barbier de Séville Largo al factotum - Instrumental Version","Arthur Fiedler meets Boston Pops Orchestra","Arthur Fiedler;Boston Pops Orchestra",2018-10-22,263268,25,false,,2023-12-18T22:09:56Z,"classical,orchestral","Masterclassics",0.36,0.428,0,-12.436,1,0.0395,0.987,0.884,0.414,0.526,77.04,4
spotify:track:05D7swYTOlgIFqZsijI0CJ,"Symphony No. 7 in A major, Op. 92: III. Presto","Beethoven: Symphonies Nos. 4 and 7","Nicolaus Esterhazy Sinfonia",1997-03-18,571040,26,false,,2023-12-18T21:50:21Z,"classical,concerto,opera,baroque","Naxos",0.307,0.125,2,-19.083,1,0.0469,0.971,0.822,0.123,0.127,92.901,3
spotify:track:7koRVtjZ1Pm1oxryY4Jsfj,"Symphony No. 4 in A Major, Op. 90 ""Italian"": I. Allegro vivace","Mendelssohn: Symphonies Nos.4 ""Italian"" original and revised versions & 5 ""Reformation""","Felix Mendelssohn;Wiener Philharmoniker;John Eliot Gardiner",1998-01-01,613000,16,false,,2023-12-18T21:38:56Z,"chamber music,classical,classical piano,choral,concerto,opera,orchestral,baroque","Deutsche Grammophon (DG)",0.333,0.218,9,-20.674,1,0.0449,0.878,0.849,0.159,0.294,76.312,4
spotify:track:08iU133Fkgt09k1dMcaiKC,"Schubert: String Quartet No. 14 in D Minor, D. 810, ""Death and the Maiden"": II. Andante con moto. Variation I","Death and the Maiden","Franz Schubert;Quatuor Arod",2020-10-02,116973,21,false,,2023-12-18T21:34:10Z,"chamber music,classical,classical piano","Warner Classics",0.371,0.0857,7,-18.411,0,0.0683,0.946,0.072,0.225,0.222,78.007,4
spotify:track:6nqHzwOdGIaX57U6VU6kMO,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco","Dvorák: Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"" / Smetana: The Moldau","Antonín Dvořák;Wiener Philharmoniker;Herbert von Karajan",1985-10-01,685000,58,false,,2023-12-17T23:13:43Z,"classical,chamber music,orchestral,opera,concerto","Deutsche Grammophon (DG)",0.236,0.163,4,-15.639,0,0.0348,0.901,0.737,0.124,0.114,141.518,4
spotify:track:4AIatGjGyVipeEAzCMTqOg,"Somebody Told Me","Chosen","Måneskin",2017-12-08,161040,63,false,,2023-12-16T23:04:15Z,"","RCA Records Label",0.614,0.867,2,-3.484,1,0.114,0.0231,0,0.0821,0.775,148.885,4
spotify:track:3OSBkT1q8dSQR7q5xJlR2p,"Suite in G Major, RCT 6: No. 14, Les sauvages - Arr. for Solo Cello - Nouvelles suites de pièces de clavecin","Cello 360","Jean-Philippe Rameau;Christian-Pierre La Marca",2020-11-27,146960,44,false,,2023-12-16T11:25:02Z,"baroque,classical,classical piano","Naïve, a label of Believe Group",0.409,0.272,6,-16.927,0,0.0389,0.942,0.892,0.0797,0.418,85.112,4
spotify:track:4RVg6FUOWkn0BlVA87kw8v,"Concerto in D Minor for Violin and Orchestra, Op. 47: III. Allegro ma non tanto","The Best Romantic Era Violin Music","State Symphony Capella of Russia;Ilya Grubert",2011-12-13,452360,1,false,,2023-12-11T21:22:47Z,"choral,concerto","X5 Music Group",0.434,0.158,2,-23.844,1,0.0452,0.746,0.737,0.11,0.161,112.54,3
spotify:track:7viCG9VuhGOpptalLJksDJ,"Sonata No. 3 in D Minor for Violin and Piano, Op. 108: II. Adagio","The Best Romantic Era Violin Music","Emmy Verhey;Youri Egorov",2011-12-13,277626,2,false,,2023-12-11T21:17:21Z,"classical,impressionism,classical piano","X5 Music Group",0.134,0.093,2,-20.939,1,0.0451,0.944,0.801,0.102,0.0474,85.656,3
spotify:track:7ipHx0jgei0eK8xn3xoKIL,"Debussy: Piano Trio in G Major, CD 5, L. 5: III. Andante espressivo","Debussy: Sonates & Trios","Claude Debussy;Renaud Capuçon;Edgar Moreau;Bertrand Chamayou",2017-11-03,227333,42,false,,2023-12-11T17:37:48Z,"impressionism,classical,classical piano,chamber music","Warner Classics",0.122,0.0963,0,-21.942,1,0.0375,0.962,0.666,0.166,0.133,83.662,4
spotify:track:0dJGzUEpcDWI7khENvwvY8,"Symphony No. 5 in E Minor, Op. 64, TH 29: III. Waltz. Allegro moderato","Tchaikovsky: Symphony No. 5 & The Storm","Pyotr Ilyich Tchaikovsky;Antoni Wit;Polish National Radio Symphony Orchestra",1993-10-11,343600,31,false,,2023-12-11T17:30:26Z,"ballet,classical,orchestral,contemporary classical","Naxos",0.217,0.166,9,-18.199,1,0.0403,0.965,0.933,0.283,0.186,147.141,3
spotify:track:45Y3eTnHKwFTWF3negmUYO,"3 Etudes Opus 104b: No. 1 in B-Flat Minor","Mendelssohn: Piano Pieces","Felix Mendelssohn;Bertrand Chamayou",2008-05-06,132733,42,false,,2023-12-10T22:12:25Z,"chamber music,classical,classical piano,choral,concerto,impressionism","naïve classique",0.328,0.0554,10,-23.954,0,0.033,0.989,0.929,0.102,0.0786,52.497,4
spotify:track:1NJH7ZNP1hFc5gAYD8S0gf,"Carmen Suite No. 1 (Arr. E. Guiraud): I. Prélude","Bizet: Carmen & L'arlésienne Suites","Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González",2017-10-13,88640,0,false,,2023-12-10T21:58:28Z,"opera,classical,orchestral","Naxos",0.173,0.117,0,-25.018,0,0.0451,0.974,0.842,0.0667,0.0361,121.544,5
spotify:track:2jCMomN1jo4Pgg9VvhMFHi,"Souvenir d'un lieu cher, Op. 42 (Arr. Lascae for Violin & String Orchestra): I. Méditation","Tchaikovsky: Violin Concerto & Souvenir, Op. 42","Pyotr Ilyich Tchaikovsky;Janine Jansen;Mahler Chamber Orchestra;Daniel Harding",2008-01-01,589480,26,false,,2023-12-10T21:41:11Z,"ballet,classical,orchestral,concerto,chamber music,baroque,opera","Decca Music Group Ltd.",0.238,0.083,10,-24.063,1,0.0519,0.926,0.0118,0.137,0.0398,113.803,3
spotify:track:3idslj1RLIQkej1FemcW50,"Carmen Fantasy for Violin and Orchestra, Op. 25","The Best Romantic Era Violin Music","SWR Symphony Orchestra;Ion Tanase",2011-12-13,802000,13,false,,2023-12-09T22:47:04Z,"opera,classical,musique concrète,orchestral","X5 Music Group",0.38,0.189,2,-19.479,1,0.0504,0.757,0.538,0.235,0.221,157.499,3
spotify:track:2LdlIrnHPf56F9OUzlnB6t,"Concerto in A Minor for Violin and Orchestra, Op. 82: I. Moderato","The Best Romantic Era Violin Music","Jascha Heifetz",2011-12-13,263476,2,false,,2023-12-09T22:16:02Z,"concerto,classical,chamber music","X5 Music Group",0.242,0.174,5,-19.135,1,0.0407,0.918,0.361,0.101,0.109,134.998,3
spotify:track:3ZYrUirkEmLAmlv0obADTm,"Fantasy in C Major for Violin and Orchestra, Op. 131","The Best Romantic Era Violin Music","Igor Oistrakh",2011-12-13,935306,3,false,,2023-12-09T21:36:32Z,"concerto,classical,baroque","X5 Music Group",0.285,0.251,0,-14.846,1,0.0402,0.927,0.0112,0.387,0.229,95.475,3
spotify:track:1UAXYzl2H7rOGJ7lEqyTfE,"Nocturne in C Minor, Op. Posth.","The Best Romantic Era Violin Music","Danica Moziova;Aladar Mozi",2011-12-13,232933,25,false,,2023-12-09T19:34:19Z,"","X5 Music Group",0.148,0.204,2,-16.739,1,0.043,0.855,0.299,0.0671,0.0912,172.154,3
spotify:track:5MCwR8KFLBKgeQHrfFho3e,"Concerto No. 1 in D Major for Violin and Orchestra, Op. 6: III. Rondo: Allegro spiritoso","The Best Romantic Era Violin Music","Hermitage Museum Orchestra;Ilya Ioff",2011-12-13,566466,4,false,,2023-12-09T19:24:52Z,"","X5 Music Group",0.477,0.0799,2,-23.126,1,0.0409,0.918,0.477,0.0488,0.371,108.184,4
spotify:track:0pO9wyn6SxlWyfAh4a0n4W,"Alt-Wiener Tanzweisen (Old Viennese Melodies): II. Liebesleid (Love's Sorrow)","The Best Romantic Era Violin Music","Pavel Eret;Daniel Weisner",2011-12-13,191880,5,false,,2023-12-09T19:16:23Z,"classical piano","X5 Music Group",0.333,0.0728,9,-18.067,0,0.0628,0.993,0.326,0.22,0.144,172.656,3
spotify:track:4Pk1KXtkFTJNKLqwHhD3Zn,"Main Titles (Fantastic Beasts and Where to Find Them)","Fantastic Beasts and Where to Find Them (Original Motion Picture Soundtrack)","James Newton Howard",2016-11-18,174722,45,false,,2023-12-08T13:10:30Z,"soundtrack,score","WaterTower Music",0.329,0.296,0,-16.47,1,0.0491,0.462,0.713,0.0944,0.0375,80.081,3
spotify:track:6ijP8nX229lru6paMOhwFr,"Tina Takes Newt In / Macusa Headquarters","Fantastic Beasts and Where to Find Them (Original Motion Picture Soundtrack)","James Newton Howard",2016-11-18,116189,44,false,,2023-12-08T12:22:34Z,"soundtrack,score","WaterTower Music",0.32,0.253,2,-18.956,0,0.0463,0.842,0.641,0.121,0.169,170.534,3
spotify:track:1Ojz92vyPK4fJ5K8RVnV5u,"The Four Seasons: Concerto No. 2 in G Minor, RV 315 ""L'estate"" (summer): III. Presto","Vivaldi: The Four Seasons • Concertos for Bassoon & Violin 'in tromba marina'","Antonio Vivaldi;Adrian Chandler;La Serenissima",2015-09-04,167880,64,false,,2023-12-08T12:11:16Z,"baroque,classical,concerto,early music","AVIE Records",0.34,0.489,7,-15.316,1,0.0412,0.83,0.91,0.141,0.468,157.024,3
spotify:track:4Oih3RDrSFg3afaOphBVuy,"What Could Have Been feat. Ray Chen (from the series Arcane League of Legends)","Arcane League of Legends (Soundtrack from the Animated Series)","Sting;Ray Chen",2021-11-20,213474,0,false,,2023-12-08T11:11:36Z,"soft rock","Riot Games",0.417,0.288,5,-8.896,0,0.0391,0.579,0.000968,0.0795,0.158,110.251,3
spotify:track:4mKlzy0qaK1c2Qw5e2VqpF,"Killer Queen","Greatest Hits","Queen",1981-10-26,180066,1,false,,2023-12-08T11:04:54Z,"classic rock,rock,glam rock","Hollywood Records",0.564,0.56,10,-9.797,1,0.0423,0.339,0,0.0781,0.58,117.17,4
spotify:track:6D2tOVX5MMl8jNVkwsFaWg,"Let's Get It Started","Chosen","Måneskin",2017-12-08,146813,59,false,,2023-12-07T21:44:00Z,"","RCA Records Label",0.831,0.76,6,-4.184,1,0.0807,0.167,0,0.0871,0.865,113.969,4
spotify:track:7kwCAXd0GeQvWvfTgCjaNX,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia","Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro)","Wolfgang Amadeus Mozart;Marina Mescheriakova;Judith Halász;Michelle Breedt;Orsolya Safar;Gabriele Sima;Alexander Klinger;Michael Roider;Bo Skovhus;Peter Koves",2004-05-08,244560,60,false,,2023-12-07T17:40:41Z,"classical,opera,classical piano,chamber music,concerto","Naxos",0.313,0.144,2,-17.316,1,0.0368,0.944,0.92,0.181,0.303,145.162,4
spotify:track:4EcynoPMvwizfgxLZHy1Tp,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": III. Rondeau. Tempo di Menuetto","Mozart: Violin Concertos 3, 4 & 5","Wolfgang Amadeus Mozart;Arabella Steinbacher;Daniel Dodds;Lucerne Festival Strings",2014-05-01,561120,27,false,,2023-12-07T17:32:46Z,"classical,opera,classical piano,chamber music,concerto","Pentatone",0.429,0.123,9,-18.09,1,0.047,0.976,0.0804,0.0524,0.292,118.442,3
spotify:track:4liHSrH9MYDsPNPgFQCRFe,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": I. Allegro aperto","Mozart: Violin Concertos 3, 4 & 5","Wolfgang Amadeus Mozart;Arabella Steinbacher;Lucerne Festival Strings;Daniel Dodds",2014-05-01,637092,29,false,,2023-12-07T17:11:41Z,"classical,opera,classical piano,chamber music,concerto","Pentatone",0.429,0.118,9,-19.835,1,0.0433,0.962,0.635,0.114,0.305,120.949,4
spotify:track:0ROMalDdNg3L2HoZP4qFyJ,"The Four Seasons: Concerto No. 4 in F Minor, RV 297 ""L'inverno"" (winter): I. Allegro non molto","Vivaldi: The Four Seasons • Concertos for Bassoon & Violin 'in tromba marina'","Antonio Vivaldi;Adrian Chandler;La Serenissima",2015-09-04,201853,62,false,,2023-12-05T12:52:46Z,"baroque,classical,concerto,early music","AVIE Records",0.4,0.247,5,-18.249,0,0.0423,0.818,0.64,0.119,0.394,162.078,4
spotify:track:23FTbX8itC4H9SxYiUFP3v,"Violin Sonata No. 22 in A Major, K. 305: I. Allegro di molto","Mozart: Violin Concertos Nos. 3, 4 & Violin Sonata No. 22","Wolfgang Amadeus Mozart;Ray Chen;Christoph Eschenbach",2014-01-13,310872,41,false,,2023-12-03T22:26:52Z,"classical,opera,classical piano,chamber music,concerto","Sony Classical",0.43,0.103,4,-23.738,1,0.0514,0.973,0.673,0.141,0.63,152.591,4
spotify:track:4i3AfdygCIDJ5A1nb9mEPj,"Violin Sonata in G Minor, ""Devil's Trill"": III. Allegro assai","Virtuoso","Giuseppe Tartini;Ray Chen;Noreen Polera",2011-01-17,454666,41,false,,2023-12-02T18:41:08Z,"baroque,classical","Sony Classical",0.283,0.1,7,-17.983,0,0.0451,0.967,0.0294,0.19,0.0961,75.409,1
spotify:track:48IMWCI3FQ6tCTmRrGdPwj,"6 Violin Sonatas, Op. 10b No. 1 in F Major, J. 99: II. Romanza. Larghetto","6 Violin Sonatas, Op. 10b","Carl Maria von Weber;Frederieke Saeijs;Nino Gvetadze",2016-08-12,115066,0,false,,2022-12-19T21:07:42Z,"opera,classical,classical piano","Naxos",0.216,0.0139,10,-28.092,1,0.0468,0.989,0.411,0.236,0.0504,83.166,3
spotify:track:0SzyJl3ZmDJIzDK4rZfGCc,"Violin Concerto No. 4 in D Major, K. 218: I. Allegro","Mozart: Violin Concertos Nos. 3, 4 & Violin Sonata No. 22","Wolfgang Amadeus Mozart;Ray Chen;Christoph Eschenbach;Schleswig-Holstein Music Festival Orchestra",2014-01-13,541414,17,false,,2022-12-16T21:48:13Z,"classical,opera,classical piano,chamber music,concerto","Sony Classical",0.437,0.117,2,-21.506,1,0.0448,0.933,0.709,0.0621,0.419,124.727,4
spotify:track:46kZMshDmqUlXSuExg6ZgH,"The City of Chicago","Ride On","Christy Moore",1984,138373,39,false,,2022-12-14T20:54:33Z,"celtic,celtic rock","Rhino",0.632,0.12,4,-18.291,0,0.0296,0.767,0,0.0959,0.415,99.292,4
spotify:track:7L3FVocaOV7R9t9psYF7pr,"A New Satiesfaction (Gymnopédie No. 1)","The Golden Age","Erik Satie;Stephan Koncz;Ray Chen;Made in Berlin",2018-06-01,271919,21,false,,2022-12-07T19:43:17Z,"impressionism,classical,classical piano,chamber music","Decca Music Group Ltd.",0.242,0.11,7,-16.78,1,0.0536,0.917,0.328,0.181,0.138,174.359,3
spotify:track:7tBK9HQvjAjymDIFMVIaDb,"2 Mazurkas, Op. 19: No. 1, Obertass","Wieniawski / Sarasate: Violin Showpieces","Henryk Wieniawski;James Ehnes;Eduard Laurel",2000-01-01,128440,0,false,,2022-12-06T22:02:51Z,"concerto,chamber music,classical,ballet","CBC",0.42,0.104,7,-18.773,1,0.0485,0.937,0.0169,0.101,0.164,83.358,4
spotify:track:6M7rd9b5TCwYKyVJZHk2tK,"The Four Seasons, Violin Concerto No. 1 in E Major, RV 269 ""Spring"": I. Allegro","Vivaldi: The Four Seasons","Antonio Vivaldi;Francisco Fullana;Apollo's Fire;Jeannette Sorrell",2021-10-22,217186,6,false,,2022-07-10T21:01:26Z,"baroque,classical,concerto,early music,choral,renaissance","AVIE Records",0.336,0.194,4,-14.807,1,0.0421,0.894,0.891,0.191,0.196,102.43,4
spotify:track:15n4geIHCJecgYTZCwCuvg,"The Four Seasons, Summer, Violin Concerto in G Minor, RV 315, Op. 8 No. 2: I. Allegro non molto – Allegro","Vivaldi: The Four Seasons","Antonio Vivaldi;Christian Li;Melbourne Symphony Orchestra",2021-08-20,365893,11,false,,2022-07-10T21:01:23Z,"baroque,classical,concerto,early music,orchestral","Decca Music Group Ltd.",0.251,0.2,7,-16.707,0,0.0458,0.734,0.281,0.0883,0.124,146.453,3
spotify:track:0v7OMcWBzhRzTs1JREmxjR,"La ronde des Lutins, Scherzo fantastique, Op. 25","Bazzini: La ronde des Lutins","Antonio Bazzini;Christian Li;Timothy Young",2020-03-20,312946,19,false,,2022-07-10T21:01:20Z,"","Decca Music Group Ltd.",0.638,0.46,7,-15.209,1,0.0376,0.925,0.622,0.242,0.84,97.959,4
spotify:track:4bh44GyqgSpyhWth4TvYt2,"The Four Seasons, Spring, Violin Concerto in E Major, RV 269, Op. 8 No. 1: II. Largo e pianissimo sempre","Vivaldi: The Four Seasons","Antonio Vivaldi;Christian Li;Melbourne Symphony Orchestra",2021-08-20,154813,8,false,,2022-07-10T21:01:19Z,"baroque,classical,concerto,early music,orchestral","Decca Music Group Ltd.",0.219,0.0473,1,-25.268,0,0.0414,0.957,0.99,0.157,0.0618,93.848,3
spotify:track:5wZHVx68KptGvsfdYxfjF0,"The Four Seasons, Autumn, Violin Concerto in F Major, RV 293, Op. 8 No. 3: I. Allegro","The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""Autumn"": I. Allegro","Antonio Vivaldi;Christian Li;Melbourne Symphony Orchestra",2021-08-06,309506,1,false,,2022-07-10T21:01:18Z,"baroque,classical,concerto,early music,orchestral","Decca Music Group Ltd.",0.397,0.208,5,-16.546,1,0.0465,0.902,0.828,0.186,0.202,127.307,4
spotify:track:5H72xIg6n2p6kN2PNDHawR,"The Four Seasons, Winter, Violin Concerto in F Minor, RV 297, Op. 8 No. 4: II. Largo","The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo","Antonio Vivaldi;Christian Li;Melbourne Symphony Orchestra",2021-07-30,129412,10,false,,2022-07-10T21:00:40Z,"baroque,classical,concerto,early music,orchestral","Decca Music Group Ltd.",0.208,0.179,10,-20.787,1,0.0394,0.703,0.0177,0.155,0.267,140.524,4
spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Enemy (with JID) - from the series Arcane League of Legends","Mercury - Act 1","Imagine Dragons;JID;Arcane;League of Legends",2021-09-03,173381,1,false,,2022-07-01T12:10:37Z,"score","KIDinaKORNER/Interscope Records",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,4
spotify:track:6kVTLUu5EPYslgwQIT0lT0,"Partita for Violin No. 3 in E Major, BWV 1006: III. Gavotte en Rondeau","Bach: Sonatas and Partitas, BWV 1001 - BWV 1006","Johann Sebastian Bach;Gil Shaham",2015-03-04,174413,6,false,,2022-06-25T19:22:35Z,"baroque,classical,classical piano,concerto,early music,chamber music","Canary Classics",0.473,0.155,4,-13.205,1,0.0492,0.977,0.0276,0.268,0.935,78.844,4
